,id,img,label,text
6068,64752,img/64752.png,1,when your dishwasher asks you to take out the trash  i think it has a mind of its own
4831,27059,img/27059.png,1,chicks be like the blacker the berry the sweeter the juice
6522,56419,img/56419.png,0,anyone who disagrees with homosexuality and gay marraige is probably a closet homosexual. do you disagree with pedophiles and pedophilia?
2466,63092,img/63092.png,1,chances are that god was black because he didn't even raise his son
11759,78652,img/78652.png,0,me: want some ribs? chinese person: no me: want some mexican rice? chinese person:
1017,13652,img/13652.png,0,"dad, does wanking give you big muscles i don't know son, but don't stop now, i'm about to cum"
9679,39182,img/39182.png,0,there use to be a shelter here
10385,32965,img/32965.png,0,good friday? more like great friday. amirite?
3966,84502,img/84502.png,1,just got a bootleg copy of muslim porn deep goat
6188,63845,img/63845.png,0,when you move away from india and find out you can't shit in the streets
3406,39576,img/39576.png,0,that makes me moister than an oyster
5262,18234,img/18234.png,1,"when you used to be cool, but now you're basically mentally retarded from years of drug abuse, fat from getting sober, and have no friends"
6572,47209,img/47209.png,0,people aftey they put the divider in between your groceries
11229,23706,img/23706.png,1,a muslim mans fantasy
3078,23954,img/23954.png,0,senator for 36 years vice president for 8 blames trump for america's s problems
11853,8346,img/08346.png,0,be kind to others and animals
811,89407,img/89407.png,0,puts on sunblock doesn't protect from harmful rays
5081,15983,img/15983.png,0,showing skin '' since you don't have anything else to offer ''
4227,19487,img/19487.png,0,"""i don't think all of the suffering of african-americans during the period of slavery can ever equate to what's been done to white conservative americans in the past 8 years of obama's presidency"" michelle bachman yes, she really said this! conservatives are destroying our future | cadof.org """
977,30687,img/30687.png,0,slipped and hit the bathtub now everyone is asking if things are okay at home
8129,89324,img/89324.png,0,"""las cosas mas gratis"" (the most free stuff) in case you missed the debate.... free stuff! more free stuff! even more free stuff!"
4764,25063,img/25063.png,0,fur missile incoming
10974,50794,img/50794.png,1,it's time we make peace with islam
5337,3942,img/03942.png,0,they're just like anyone else
337,49630,img/49630.png,0,if they aren't meant to cook why do they have eggs and milk inside them
2212,39452,img/39452.png,0,then he said i couldn't come to the barbecue because i always burn the franks
11645,83096,img/83096.png,0,muslim playboy latest edition
5433,68751,img/68751.png,0,"until i invented the internet there was no medium for widespread, theatrical, self-affirming expressions of moral superiority"
3376,48175,img/48175.png,1,"black hebrew-israelite strong delusion warning (2thess, 2:10-12) yes this is a cult gal 1:8-9 rev 22: 18-19"
6907,19836,img/19836.png,1,white people before they tell a joke about black people
8089,38460,img/38460.png,0,i told them to get chick fil a . but it was sunday
1168,30816,img/30816.png,1,i swear harvey's been chasing the same fly for the last 13 years
7631,96071,img/96071.png,0,you mean to tell me you have so much clean water that you shit in it
11890,19402,img/19402.png,0,bruce jenner's dog
10764,61748,img/61748.png,1,instead of wiping away your tears wipe away the people who created them
275,43517,img/43517.png,1,"when you hear 'em yelling that allahakbar crap, just shoot 'em before they blow up a bomb, or start stabbin' and shootin' people"
4841,6791,img/06791.png,0,great news! my iq tests came back negative
5403,43162,img/43162.png,1,when you have 3 choco puffs left in your cereal bowl
2951,10893,img/10893.png,1,"marge, i converted to islam!"
2364,7824,img/07824.png,0,it's hump day!!! oh fuck!!!
4810,60143,img/60143.png,0,every day you spent home sick from school was spent with bob
6750,51903,img/51903.png,1,when you bout to nut in your cousin and you hear the barn door open
6080,73965,img/73965.png,0,just a man and his dog his dog companion
6894,39528,img/39528.png,1,dishwasher: *not working* me: *hits it too get it too work* everyone else at my wife's funeral:
1163,13209,img/13209.png,1,"when you get arrested and the cop says ""you have the right to remain silent"" but you're happy because finally you have a right"
9546,5429,img/05429.png,1,claims that her ancestors created a safe space for jews these are her ancestors
9477,95487,img/95487.png,0,watching vegetables grow
2079,4187,img/04187.png,0,this is how muslims celebrate new year
4654,37285,img/37285.png,1,"i'm sure glad i dodged that bullet fuck white women asians are cute and tight asf i should know, i watch anime and hentai"
2798,53482,img/53482.png,1,"i was holding a door open for an asian guy and he was like ""sank you"" so i knocked him the fuck out. you don't talk about pearl harbor like that"
10042,19846,img/19846.png,0,how to spot a criminal
6979,21973,img/21973.png,0,i never get a straight answer for this ''
1140,82940,img/82940.png,0,sea monkeys
8277,42691,img/42691.png,0,"yes sir, i voted for donald trump"
9325,76015,img/76015.png,0,everyone celebrates christmas !
10742,47593,img/47593.png,1,phillipines trying to find cambodians weakness
5558,42856,img/42856.png,1,who are you looking for? '' my white rich daddy! ''
5314,63418,img/63418.png,0,damn! who am i gonna have to fuck to get this fixed
10015,85310,img/85310.png,1,german fireworks
4028,18632,img/18632.png,1,"""muh dick"" indicates a nigger's confusion and lack of understanding"
9144,80243,img/80243.png,1,mississippi wind chime
594,87031,img/87031.png,0,you funny mother fucker you!!
2976,71846,img/71846.png,1,fuck the jews the only religious extremists you can't make fun of because they print all the money slaves worship
5797,61458,img/61458.png,1,me and the boys after killing innocent people in a bomb blast
8474,54682,img/54682.png,1,this is why i don't give a shit what upsets muslims
701,52974,img/52974.png,1,which jewish girl is hotter?
5375,25768,img/25768.png,0,don't let a disability stop you from being a sportsman
8691,59806,img/59806.png,0,"on tuesday, november 3, 2020, we make america great again  by voting this nightmare out of office!"
8744,27384,img/27384.png,0,that face you make when you're a bully and just got beat up by a girl
8118,75910,img/75910.png,0,when you get a cute new haircut just before pitcure day
3775,39051,img/39051.png,0,your rights end where my feelings begin
8079,89541,img/89541.png,1,this is the world if transgenderism and homosexuality never exsisted
2357,78904,img/78904.png,0,never get too attached cause people wake up with difffrent feelings everyday
11652,26159,img/26159.png,0,when you meet your evolutionary cousins
9928,4127,img/04127.png,1,here we go again. us paralympics team refuses to stand during st.
2599,94071,img/94071.png,0,when you know you have smoked too much meth
11366,37429,img/37429.png,0,"what ya thinkin about? idk, killin people and shit"
4990,38409,img/38409.png,0,starving mexican man eating peanuts
3427,13976,img/13976.png,1,this is why no one likes black people
10474,46810,img/46810.png,1,"""great at making martinis terrible at stealing tambourines"""
96,91547,img/91547.png,0,cheers to all the people who can change their minds when presented with information that contradicts their beliefs
3669,91430,img/91430.png,0,one does not simply become vladimir poot
3144,49213,img/49213.png,0,"""i hope the electoral college gets beat in the ncaa tournament """
2256,34915,img/34915.png,0,just trying to do my part
11345,83514,img/83514.png,0,fuck them
240,43617,img/43617.png,0,this chick can't stand fishing
669,85960,img/85960.png,0,puts an intern under his desk impeachment proceedings for lying under oath bends an entire nation over his desk placed on a pedestal by liberals and the media
8992,48792,img/48792.png,0,leaving a trail of death and destruction
10932,30428,img/30428.png,1,hm.. it appears you're a cracker
5674,92614,img/92614.png,1,muslim children at a pop concert why are people attacking us?
8268,72059,img/72059.png,0,we've been at peace with japan since 1945 time to make peace with islam
6257,36415,img/36415.png,0,i am not racist and my best friends aren't either
6629,74615,img/74615.png,0,it's a weiner pit. just like your mouth
4371,2894,img/02894.png,0,"how high are you no officer, its ""hi, how are you""?"
6132,71462,img/71462.png,0,the porn again christian
568,68947,img/68947.png,0,fuck the enemy so hard their eyebrows bleed
9112,54231,img/54231.png,0,may the past teach us to never let this happen again
4208,75163,img/75163.png,0,number 1 side effect of steroids acting like a douchebag
11234,13908,img/13908.png,1,the closest some of us will ever get to heaven
9392,30642,img/30642.png,0,rabbi sitting in synagogue chillin and doing his thing
1813,19326,img/19326.png,0,"rep. omar, somali refugee, claims life in usa is an ""everyday assault"" is she right or out of her mind"
7546,60132,img/60132.png,0,most of ya'lls baby dads look like this and it shows
4643,42597,img/42597.png,0,can you tag your friend tell them i found their baby pic
1292,76348,img/76348.png,1,i like my refugees like i like my pasta limp and floating in water
3626,7912,img/07912.png,0,european rats in the 15th century i'm about to end man
5153,1472,img/01472.png,0,in my country this headdress is common to wear if you want to. here in other countries i am also free to wear it if i want to
493,67219,img/67219.png,0,that's right white crackers
11439,69824,img/69824.png,0,three meals a week and all the goats you can rape join today
3825,75960,img/75960.png,1,when the villagers ask why all the 9 year old girls are walking funny
5108,27534,img/27534.png,0,understanding the difference nazism hollywood's inverted depiction of national socialism national socialism
3803,18469,img/18469.png,1,white people in chicago at 2am
1667,31495,img/31495.png,0,walking into a smokers house like
7214,96583,img/96583.png,0,for just ten cents a day you can help feed these children
9303,75639,img/75639.png,1,changing every single country it touches
9031,58213,img/58213.png,0,riots in baltimore in 2015
